pid,max_value_column,max_value,date
D20240215T150055_IFCB010_05469,detritus,0.999,20240215
D20240215T150055_IFCB010_05471,detritus,0.5664,20240215
D20240215T150055_IFCB010_05472,Cryptophyta,0.9673,20240215
D20240215T150055_IFCB010_05473,detritus,0.9717,20240215
D20240215T150055_IFCB010_05474,fiber,0.9956,20240215
D20240215T150055_IFCB010_05475,nanoplankton_mix,0.9995,20240215
D20240215T150055_IFCB010_05476,detritus,1.0,20240215
D20240215T150055_IFCB010_05477,nanoplankton_mix,1.0,20240215
D20240215T150055_IFCB010_05478,Asterionellopsis_glacialis,1.0,20240215
D20240215T150055_IFCB010_05479,Acanthoica_quattrospina,0.5415,20240215
D20240215T150055_IFCB010_05480,nanoplankton_mix,0.84,20240215
D20240215T150055_IFCB010_05481,detritus,0.9985,20240215
D20240215T150055_IFCB010_05482,Bacillariophyceae,0.9585,20240215
D20240215T150055_IFCB010_05483,fiber,0.9116,20240215
D20240215T150055_IFCB010_05484,detritus,0.469,20240215
D20240215T150055_IFCB010_05485,detritus,0.9287,20240215
D20240215T150055_IFCB010_05486,nanoplankton_mix,0.647,20240215
D20240215T150055_IFCB010_05487,fiber,0.9995,20240215
D20240215T150055_IFCB010_05488,Heterocapsa_rotundata,1.0,20240215
D20240215T150055_IFCB010_05489,detritus,0.9707,20240215
D20240215T150055_IFCB010_05490,Leptocylindrus,0.9995,20240215
D20240215T150055_IFCB010_05491,nanoplankton_mix,1.0,20240215
D20240215T150055_IFCB010_05492,Cylindrotheca,1.0,20240215
D20240215T150055_IFCB010_05493,Leptocylindrus,0.9717,20240215
D20240215T150055_IFCB010_05494,Cryptophyta,0.973,20240215
D20240215T150055_IFCB010_05495,fiber,0.9995,20240215
D20240215T150055_IFCB010_05496,detritus,0.3374,20240215
D20240215T150055_IFCB010_05497,nanoplankton_mix,0.968,20240215
D20240215T150055_IFCB010_05498,detritus,1.0,20240215
D20240215T150055_IFCB010_05499,fiber,1.0,20240215
D20240215T150055_IFCB010_05500,fiber,1.0,20240215
D20240215T150055_IFCB010_05502,nanoplankton_mix,0.9595,20240215
D20240215T150055_IFCB010_05503,Heterocapsa_rotundata,0.4226,20240215
D20240215T150055_IFCB010_05504,fiber,1.0,20240215
D20240215T150055_IFCB010_05505,nanoplankton_mix,0.9883,20240215
D20240215T150055_IFCB010_05506,Leptocylindrus,1.0,20240215
D20240215T150055_IFCB010_05507,detritus,0.7485,20240215
D20240215T150055_IFCB010_05508,fiber,0.744,20240215
D20240215T150055_IFCB010_05509,Guinardia_delicatula,0.9966,20240215
D20240215T150055_IFCB010_05510,flagellate,0.588,20240215
D20240215T150055_IFCB010_05511,bead,0.312,20240215
D20240215T150055_IFCB010_05512,Leptocylindrus,0.9775,20240215
D20240215T150055_IFCB010_05513,detritus,0.9897,20240215
D20240215T150055_IFCB010_05514,detritus,0.955,20240215
D20240215T150055_IFCB010_05515,detritus,0.3923,20240215
D20240215T150055_IFCB010_05516,fiber,1.0,20240215
D20240215T150055_IFCB010_05517,detritus,0.9985,20240215
D20240215T150055_IFCB010_05518,nanoplankton_mix,0.7466,20240215
D20240215T150055_IFCB010_05519,Bacillariophyceae,0.7314,20240215
D20240215T150055_IFCB010_05520,fiber,0.7524,20240215
D20240215T150055_IFCB010_05521,nanoplankton_mix,0.9985,20240215
D20240215T150055_IFCB010_05522,Chaetoceros,0.4844,20240215
D20240215T150055_IFCB010_05523,nanoplankton_mix,0.4736,20240215
D20240215T150055_IFCB010_05525,nanoplankton_mix,0.9995,20240215
D20240215T150055_IFCB010_05526,nanoplankton_mix,0.996,20240215
D20240215T150055_IFCB010_05527,detritus,0.9883,20240215
D20240215T150055_IFCB010_05528,Asterionellopsis_glacialis,1.0,20240215
D20240215T150055_IFCB010_05529,Guinardia_delicatula,0.9985,20240215
D20240215T150055_IFCB010_05530,detritus,0.9863,20240215
D20240215T150055_IFCB010_05531,Thalassiosira_sp_aff_mala,0.3777,20240215
D20240215T150055_IFCB010_05532,detritus_transparent,0.7007,20240215
D20240215T150055_IFCB010_05534,detritus,0.9814,20240215
D20240215T150055_IFCB010_05535,Cryptophyta,0.949,20240215
D20240215T150055_IFCB010_05536,Bacillariophyceae,0.9893,20240215
D20240215T150055_IFCB010_05537,Heterocapsa_rotundata,1.0,20240215
D20240215T150055_IFCB010_05538,nanoplankton_mix,0.861,20240215
D20240215T150055_IFCB010_05539,detritus,0.9956,20240215
D20240215T150055_IFCB010_05540,Cylindrotheca_morphotype1,0.6787,20240215
D20240215T150055_IFCB010_05541,Syracosphaera_pulchra,0.859,20240215
D20240215T150055_IFCB010_05542,detritus,0.984,20240215
D20240215T150055_IFCB010_05543,nanoplankton_mix,0.896,20240215
D20240215T150055_IFCB010_05544,fiber,1.0,20240215
D20240215T150055_IFCB010_05545,Paratontonia_gracillima,0.761,20240215
D20240215T150055_IFCB010_05546,detritus,0.5786,20240215
D20240215T150055_IFCB010_05547,nanoplankton_mix,0.6855,20240215
D20240215T150055_IFCB010_05548,nanoplankton_mix,0.7705,20240215
D20240215T150055_IFCB010_05549,Bacillariophyceae,0.8394,20240215
D20240215T150055_IFCB010_05550,detritus,1.0,20240215
D20240215T150055_IFCB010_05551,fiber,1.0,20240215
D20240215T150055_IFCB010_05552,detritus,0.999,20240215
D20240215T150055_IFCB010_05553,fiber,1.0,20240215
D20240215T150055_IFCB010_05554,nanoplankton_mix,0.9956,20240215
D20240215T150055_IFCB010_05555,Cylindrotheca_morphotype1,0.995,20240215
D20240215T150055_IFCB010_05556,detritus,0.6787,20240215
D20240215T150055_IFCB010_05557,Leptocylindrus,0.9995,20240215
D20240215T150055_IFCB010_05558,detritus,0.9956,20240215
D20240215T150055_IFCB010_05559,nanoplankton_mix,0.9688,20240215
D20240215T150055_IFCB010_05560,fiber_TAG_external_detritus,0.9814,20240215
D20240215T150055_IFCB010_05563,nanoplankton_mix,0.391,20240215
D20240215T150055_IFCB010_05564,fiber,1.0,20240215
D20240215T150055_IFCB010_05565,detritus,0.9785,20240215
D20240215T150055_IFCB010_05566,fiber,0.992,20240215
D20240215T150055_IFCB010_05567,Acanthoica_quattrospina,0.6616,20240215
D20240215T150055_IFCB010_05569,detritus,0.995,20240215
D20240215T150055_IFCB010_05570,Bacillariophyceae,0.96,20240215
D20240215T150055_IFCB010_05571,nanoplankton_mix,1.0,20240215
D20240215T150055_IFCB010_05572,fiber,1.0,20240215
D20240215T150055_IFCB010_05573,detritus,0.7173,20240215
D20240215T150055_IFCB010_05574,detritus,0.9985,20240215
D20240215T150055_IFCB010_05575,Bacillariophyceae,0.7617,20240215
D20240215T150055_IFCB010_05576,Bacillariophyceae,0.8184,20240215
D20240215T150055_IFCB010_05577,fiber,1.0,20240215
D20240215T150055_IFCB010_05578,fiber,0.809,20240215
D20240215T150055_IFCB010_05579,fiber,1.0,20240215
D20240215T150055_IFCB010_05580,detritus,1.0,20240215
D20240215T150055_IFCB010_05581,Bacillariophyceae,0.849,20240215
D20240215T150055_IFCB010_05582,nanoplankton_mix,0.598,20240215
D20240215T150055_IFCB010_05583,detritus,0.825,20240215
D20240215T150055_IFCB010_05584,detritus,0.9526,20240215
D20240215T150055_IFCB010_05585,Thalassiosira_TAG_external_detritus,0.7314,20240215
D20240215T150055_IFCB010_05586,nanoplankton_mix,0.999,20240215
D20240215T150055_IFCB010_05587,detritus,0.996,20240215
D20240215T150055_IFCB010_05588,Leptocylindrus,1.0,20240215
D20240215T150055_IFCB010_05589,Asterionellopsis_glacialis,1.0,20240215
D20240215T150055_IFCB010_05591,Chaetoceros_danicus,1.0,20240215
D20240215T150055_IFCB010_05592,Bacillariophyceae,0.9346,20240215
D20240215T150055_IFCB010_05593,detritus,0.9985,20240215
D20240215T150055_IFCB010_05594,nanoplankton_mix,0.9443,20240215
D20240215T150055_IFCB010_05596,detritus,1.0,20240215
D20240215T150055_IFCB010_05598,detritus,0.9995,20240215
D20240215T150055_IFCB010_05599,detritus,0.9307,20240215
D20240215T150055_IFCB010_05600,detritus,0.9736,20240215
D20240215T150055_IFCB010_05603,detritus_transparent,0.756,20240215
D20240215T150055_IFCB010_05604,fiber_TAG_external_detritus,0.5024,20240215
D20240215T150055_IFCB010_05606,Parvicorbicula_socialis,0.978,20240215
D20240215T150055_IFCB010_05607,Phaeocystis,0.5615,20240215
D20240215T150055_IFCB010_05608,Leptocylindrus,0.9907,20240215
D20240215T150055_IFCB010_05609,detritus,0.79,20240215
D20240215T150055_IFCB010_05610,nanoplankton_mix,0.6313,20240215
D20240215T150055_IFCB010_05611,nanoplankton_mix,0.9995,20240215
D20240215T150055_IFCB010_05612,flagellate,0.854,20240215
D20240215T150055_IFCB010_05613,detritus,0.975,20240215
D20240215T150055_IFCB010_05614,fiber,0.982,20240215
D20240215T150055_IFCB010_05615,nanoplankton_mix,0.998,20240215
D20240215T150055_IFCB010_05616,Rhizosolenia,1.0,20240215
D20240215T150055_IFCB010_05617,fiber,0.9404,20240215
D20240215T150055_IFCB010_05618,Heterocapsa_rotundata,1.0,20240215
D20240215T150055_IFCB010_05619,Acanthoica_quattrospina,0.5703,20240215
D20240215T150055_IFCB010_05620,nanoplankton_mix,0.999,20240215
D20240215T150055_IFCB010_05621,fiber,1.0,20240215
D20240215T150055_IFCB010_05622,detritus,0.9995,20240215
D20240215T150055_IFCB010_05623,Pyramimonas,0.8057,20240215
D20240215T150055_IFCB010_05624,Heterocapsa_rotundata,0.9956,20240215
D20240215T150055_IFCB010_05625,fiber,0.9663,20240215
D20240215T150055_IFCB010_05626,detritus,0.6562,20240215
D20240215T150055_IFCB010_05627,detritus,0.9556,20240215
D20240215T150055_IFCB010_05628,fiber,0.9946,20240215
D20240215T150055_IFCB010_05629,fiber,1.0,20240215
D20240215T150055_IFCB010_05630,nanoplankton_mix,0.892,20240215
D20240215T150055_IFCB010_05631,Dactyliosolen_blavyanus,1.0,20240215
D20240215T150055_IFCB010_05633,detritus,0.993,20240215
D20240215T150055_IFCB010_05634,detritus,0.828,20240215
D20240215T150055_IFCB010_05635,nanoplankton_mix,0.9937,20240215
D20240215T150055_IFCB010_05636,detritus,1.0,20240215
D20240215T150055_IFCB010_05637,Bacillariophyceae,0.514,20240215
D20240215T150055_IFCB010_05639,Cryptophyta,0.419,20240215
D20240215T150055_IFCB010_05640,Pseudo-nitzschia,0.813,20240215
D20240215T150055_IFCB010_05641,detritus,0.9873,20240215
D20240215T150055_IFCB010_05642,detritus,0.9995,20240215
D20240215T150055_IFCB010_05643,detritus,0.995,20240215
D20240215T150055_IFCB010_05644,Heterocapsa_rotundata,0.854,20240215
D20240215T150055_IFCB010_05645,Acanthoica_quattrospina,0.9043,20240215
D20240215T150055_IFCB010_05646,detritus,1.0,20240215
D20240215T150055_IFCB010_05647,nanoplankton_mix,0.9053,20240215
D20240215T150055_IFCB010_05648,fiber,0.9795,20240215
D20240215T150055_IFCB010_05650,detritus,1.0,20240215
D20240215T150055_IFCB010_05651,fiber,1.0,20240215
D20240215T150055_IFCB010_05652,Amoeba,0.7124,20240215
D20240215T150055_IFCB010_05653,detritus,1.0,20240215
D20240215T150055_IFCB010_05654,detritus,0.912,20240215
D20240215T150055_IFCB010_05656,detritus_transparent,0.939,20240215
D20240215T150055_IFCB010_05659,detritus,0.998,20240215
D20240215T150055_IFCB010_05660,detritus,0.999,20240215
D20240215T150055_IFCB010_05662,fiber,0.9995,20240215
D20240215T150055_IFCB010_05663,fiber,1.0,20240215
D20240215T150055_IFCB010_05664,fiber,1.0,20240215
D20240215T150055_IFCB010_05665,Guinardia_delicatula,0.9424,20240215
D20240215T150055_IFCB010_05666,detritus,0.9995,20240215
D20240215T150055_IFCB010_05668,nanoplankton_mix,1.0,20240215
D20240215T150055_IFCB010_05669,fiber,1.0,20240215
D20240215T150055_IFCB010_05670,detritus_transparent,0.788,20240215
D20240215T150055_IFCB010_05671,detritus,0.963,20240215
D20240215T150055_IFCB010_05673,Dactyliosolen_blavyanus,0.998,20240215
D20240215T150055_IFCB010_05674,Cryptophyta,0.9995,20240215
D20240215T150055_IFCB010_05675,Cryptophyta,0.764,20240215
D20240215T150055_IFCB010_05677,detritus,0.924,20240215
D20240215T150055_IFCB010_05678,detritus,0.947,20240215
D20240215T150055_IFCB010_05679,fiber,0.7134,20240215
D20240215T150055_IFCB010_05680,fiber,1.0,20240215
D20240215T150055_IFCB010_05681,fiber,1.0,20240215
D20240215T150055_IFCB010_05682,fiber,1.0,20240215
D20240215T150055_IFCB010_05683,fiber,1.0,20240215
D20240215T150055_IFCB010_05685,nanoplankton_mix,0.7515,20240215
D20240215T150055_IFCB010_05686,Cryptophyta,0.597,20240215
D20240215T150055_IFCB010_05687,detritus,0.999,20240215
D20240215T150055_IFCB010_05688,detritus,0.959,20240215
D20240215T150055_IFCB010_05689,Bacillariophyceae,0.967,20240215
D20240215T150055_IFCB010_05690,nanoplankton_mix,1.0,20240215
D20240215T150055_IFCB010_05691,detritus,0.9683,20240215
D20240215T150055_IFCB010_05692,Chrysochromulina,0.4402,20240215
D20240215T150055_IFCB010_05694,Bacillariophyceae,0.9956,20240215
D20240215T150055_IFCB010_05695,Bacillariophyceae,0.8096,20240215
D20240215T150055_IFCB010_05696,fiber,1.0,20240215
D20240215T150055_IFCB010_05697,detritus,0.99,20240215
D20240215T150055_IFCB010_05699,detritus,0.67,20240215
D20240215T150055_IFCB010_05700,detritus,0.975,20240215
D20240215T150055_IFCB010_05701,detritus,0.9956,20240215
D20240215T150055_IFCB010_05702,nanoplankton_mix,0.9976,20240215
D20240215T150055_IFCB010_05703,fiber,1.0,20240215
D20240215T150055_IFCB010_05706,detritus,1.0,20240215
D20240215T150055_IFCB010_05707,nanoplankton_mix,0.9995,20240215
D20240215T150055_IFCB010_05709,Pyramimonas,0.6265,20240215
D20240215T150055_IFCB010_05710,nanoplankton_mix,0.998,20240215
D20240215T150055_IFCB010_05711,detritus,0.9883,20240215
D20240215T150055_IFCB010_05712,detritus,0.996,20240215
D20240215T150055_IFCB010_05713,Cryptophyta,0.997,20240215
D20240215T150055_IFCB010_05714,detritus,0.997,20240215
D20240215T150055_IFCB010_05716,Leptocylindrus,1.0,20240215
D20240215T150055_IFCB010_05717,nanoplankton_mix,0.9985,20240215
D20240215T150055_IFCB010_05718,Cryptophyta,0.655,20240215
D20240215T150055_IFCB010_05719,Bacillariophyceae,0.9717,20240215
D20240215T150055_IFCB010_05720,detritus,0.996,20240215
D20240215T150055_IFCB010_05721,Syracosphaera_pulchra,0.5083,20240215
D20240215T150055_IFCB010_05723,Heterocapsa_rotundata,0.719,20240215
D20240215T150055_IFCB010_05724,Cryptophyta,0.8247,20240215
D20240215T150055_IFCB010_05725,nanoplankton_mix,0.979,20240215
D20240215T150055_IFCB010_05726,nanoplankton_mix,0.995,20240215
D20240215T150055_IFCB010_05727,Cryptophyta,0.9814,20240215
D20240215T150055_IFCB010_05728,nanoplankton_mix,1.0,20240215
D20240215T150055_IFCB010_05730,Pyramimonas,1.0,20240215
D20240215T150055_IFCB010_05731,fiber,0.5127,20240215
D20240215T150055_IFCB010_05733,Cryptophyta,1.0,20240215
D20240215T150055_IFCB010_05734,detritus,0.48,20240215
D20240215T150055_IFCB010_05735,detritus,1.0,20240215
D20240215T150055_IFCB010_05736,nanoplankton_mix,0.9985,20240215
D20240215T150055_IFCB010_05737,Dactyliosolen_blavyanus,1.0,20240215
D20240215T150055_IFCB010_05739,detritus,0.9995,20240215
D20240215T150055_IFCB010_05741,nanoplankton_mix,0.9946,20240215
D20240215T150055_IFCB010_05742,Leptocylindrus,0.997,20240215
D20240215T150055_IFCB010_05743,nanoplankton_mix,0.357,20240215
D20240215T150055_IFCB010_05744,detritus,0.9995,20240215
D20240215T150055_IFCB010_05745,detritus,0.996,20240215
D20240215T150055_IFCB010_05746,flagellate,0.2864,20240215
D20240215T150055_IFCB010_05748,detritus,0.4111,20240215
D20240215T150055_IFCB010_05750,fiber,0.65,20240215
D20240215T150055_IFCB010_05751,nanoplankton_mix,0.985,20240215
D20240215T150055_IFCB010_05752,detritus,0.9995,20240215
D20240215T150055_IFCB010_05753,Leptocylindrus,0.7847,20240215
D20240215T150055_IFCB010_05754,Guinardia_delicatula,0.9663,20240215
D20240215T150055_IFCB010_05755,Cryptophyta,0.852,20240215
D20240215T150055_IFCB010_05757,nanoplankton_mix,0.998,20240215
D20240215T150055_IFCB010_05758,Bacillariophyceae,0.938,20240215
D20240215T150055_IFCB010_05759,nanoplankton_mix,0.9985,20240215
D20240215T150055_IFCB010_05760,Thalassiosira_TAG_external_detritus,0.7183,20240215
D20240215T150055_IFCB010_05761,Rhizosolenia,0.9946,20240215
D20240215T150055_IFCB010_05762,detritus_transparent,0.9844,20240215
D20240215T150055_IFCB010_05763,fiber,1.0,20240215
D20240215T150055_IFCB010_05764,nanoplankton_mix,1.0,20240215
D20240215T150055_IFCB010_05765,Cryptophyta,1.0,20240215
D20240215T150055_IFCB010_05766,fiber,0.9966,20240215
D20240215T150055_IFCB010_05767,fiber,1.0,20240215
D20240215T150055_IFCB010_05768,detritus,0.833,20240215
D20240215T150055_IFCB010_05769,nanoplankton_mix,0.9995,20240215
D20240215T150055_IFCB010_05770,detritus,1.0,20240215
D20240215T150055_IFCB010_05771,nanoplankton_mix,0.8496,20240215
D20240215T150055_IFCB010_05772,nanoplankton_mix,0.9883,20240215
D20240215T150055_IFCB010_05773,nanoplankton_mix,1.0,20240215
D20240215T150055_IFCB010_05774,Cryptophyta,0.9077,20240215
D20240215T150055_IFCB010_05775,Trichodesmium,0.55,20240215
D20240215T150055_IFCB010_05776,detritus,0.9995,20240215
D20240215T150055_IFCB010_05777,nanoplankton_mix,0.889,20240215
D20240215T150055_IFCB010_05778,detritus_transparent,1.0,20240215
D20240215T150055_IFCB010_05779,nanoplankton_mix,0.6494,20240215
D20240215T150055_IFCB010_05780,Bacillariophyceae,0.876,20240215
D20240215T150055_IFCB010_05781,detritus,0.973,20240215
D20240215T150055_IFCB010_05782,nanoplankton_mix,0.902,20240215
D20240215T150055_IFCB010_05783,detritus_transparent,1.0,20240215
D20240215T150055_IFCB010_05784,nanoplankton_mix,1.0,20240215
D20240215T150055_IFCB010_05785,detritus,0.9893,20240215
D20240215T150055_IFCB010_05786,fiber,1.0,20240215
D20240215T150055_IFCB010_05787,Cryptophyta,0.991,20240215
D20240215T150055_IFCB010_05788,detritus,1.0,20240215
D20240215T150055_IFCB010_05789,flagellate,0.673,20240215
D20240215T150055_IFCB010_05790,detritus,0.9736,20240215
D20240215T150055_IFCB010_05791,detritus,0.4993,20240215
D20240215T150055_IFCB010_05792,Asterionellopsis_glacialis,0.835,20240215
D20240215T150055_IFCB010_05794,detritus,0.9995,20240215
D20240215T150055_IFCB010_05795,pennate,0.7744,20240215
D20240215T150055_IFCB010_05796,detritus,1.0,20240215
D20240215T150055_IFCB010_05797,detritus,1.0,20240215
D20240215T150055_IFCB010_05798,detritus,0.936,20240215
D20240215T150055_IFCB010_05799,nanoplankton_mix,1.0,20240215
D20240215T150055_IFCB010_05800,fiber,0.989,20240215
D20240215T150055_IFCB010_05801,detritus,0.998,20240215
D20240215T150055_IFCB010_05802,nanoplankton_mix,0.9775,20240215
D20240215T150055_IFCB010_05804,detritus,0.9995,20240215
D20240215T150055_IFCB010_05805,nanoplankton_mix,0.9976,20240215
D20240215T150055_IFCB010_05806,detritus,0.875,20240215
D20240215T150055_IFCB010_05807,nanoplankton_mix,0.9453,20240215
D20240215T150055_IFCB010_05808,detritus,0.78,20240215
D20240215T150055_IFCB010_05809,detritus,0.9688,20240215
D20240215T150055_IFCB010_05810,Bacillariophyceae,0.5073,20240215
D20240215T150055_IFCB010_05811,Guinardia_delicatula,0.8906,20240215
D20240215T150055_IFCB010_05812,detritus,1.0,20240215
D20240215T150055_IFCB010_05813,detritus,0.8706,20240215
D20240215T150055_IFCB010_05814,nanoplankton_mix,0.997,20240215
D20240215T150055_IFCB010_05815,detritus,0.977,20240215
D20240215T150055_IFCB010_05816,Cryptophyta,0.9443,20240215
D20240215T150055_IFCB010_05818,fiber_TAG_external_detritus,1.0,20240215
D20240215T150055_IFCB010_05819,detritus,0.9985,20240215
D20240215T150055_IFCB010_05820,Apedinella,0.9907,20240215
D20240215T150055_IFCB010_05821,Heterocapsa_rotundata,0.968,20240215
D20240215T150055_IFCB010_05822,detritus,1.0,20240215
D20240215T150055_IFCB010_05823,detritus,0.973,20240215
D20240215T150055_IFCB010_05824,Bacillariophyceae,0.5522,20240215
D20240215T150055_IFCB010_05825,detritus,0.999,20240215
D20240215T150055_IFCB010_05826,fiber,0.9985,20240215
D20240215T150055_IFCB010_05827,detritus,0.996,20240215
D20240215T150055_IFCB010_05828,detritus,1.0,20240215
D20240215T150055_IFCB010_05829,detritus,0.994,20240215
D20240215T150055_IFCB010_05830,detritus_transparent,0.89,20240215
D20240215T150055_IFCB010_05831,detritus,0.9976,20240215
D20240215T150055_IFCB010_05832,detritus,1.0,20240215
D20240215T150055_IFCB010_05833,Dactyliosolen_blavyanus,1.0,20240215
D20240215T150055_IFCB010_05834,nanoplankton_mix,0.9985,20240215
D20240215T150055_IFCB010_05835,fiber,0.507,20240215
D20240215T150055_IFCB010_05836,detritus,0.9995,20240215
D20240215T150055_IFCB010_05837,nanoplankton_mix,0.976,20240215
D20240215T150055_IFCB010_05838,nanoplankton_mix,0.9956,20240215
D20240215T150055_IFCB010_05839,Leptocylindrus,1.0,20240215
D20240215T150055_IFCB010_05840,nanoplankton_mix,0.9565,20240215
D20240215T150055_IFCB010_05841,fiber,1.0,20240215
